ID,Title,Artist,Genres,Location,Latitude,Longitude,Tempo,Year
SONCRFH12A8AE495EF,The Passion (Regular),Aeoliah,"['ambient', 'canada', 'celtic', 'chill-out', 'classical', 'contemporary', 'country', 'deep', 'downtempo', 'dream', 'easy listening', 'electric', 'electro-acoustic', 'electronic', 'energy', 'experimental', 'folk', 'germany', 'healing', 'instrumental', 'light', 'lounge', 'love song', 'meditation', 'mellow', 'minimal', 'modern classical', 'nederland', 'neoclassical', 'new age', 'new wave', 'peaceful', 'piano', 'progressive rock', 'relax', 'relaxation', 'rock', 'spiritual', 'switzerland', 'tribal', 'united states', 'world', 'world fusion']",Canada,56.95468,-98.30897,99,0
SOMMAMA12A8C13F9E7,Where in the World,Tony Martin,"['40s', '50s', '80s', 'alternative rock', 'blues', 'blues-rock', 'california', 'classic rock', 'comedian', 'comedy', 'country', 'doom metal', 'ebm', 'electronic', 'experimental', 'flamenco', 'german pop', 'hair metal', 'hard n heavy', 'hard rock', 'heavy metal', 'hip hop', 'honky tonk', 'hyphy', 'industrial', 'italy', 'jazz vocal', 'latin', 'minimal', 'new wave', 'noise', 'northern soul', 'pop', 'pop rock', 'power metal', 'punk', 'radio', 'rap', 'rock', 'show tunes', 'swing', 'synthpop', 'techno', 'traditional pop', 'vocal']","Oakland, CA",37.80506,-122.27302,67,0
SOYXOJV12AB017FC27,Twerk (feat. Yo Majesty),Basement Jaxx,"['acoustic', 'ambient', 'beats', 'club', 'club dance', 'disco', 'electro', 'electronic', 'electronica', 'england', 'female', 'funk', 'funky', 'garage', 'groove', 'indie', 'jazz', 'london', 'mellow', 'noise', 'party music', 'pop', 'progressive house', 'punk', 'rap', 'remix', 'ska', 'soul', 'soundtrack', 'synth', 'techno', 'united states', 'vocal']","London, England",,,85,2009
SOPNFYY12AB01828D4,...and Heavens Cried Blood,Swallow The Sun,"['angry', 'beautiful', 'black', 'black metal', 'country', 'dark', 'death metal', 'depressive', 'doom metal', 'emo', 'epic', 'folk', 'funeral doom', 'heavy', 'heavy metal', 'melancholia', 'melodic', 'melodic death metal', 'metal', 'progressive', 'progressive metal', 'sad', 'slow', 'sympho black metal']","Jyväskylä, Finland",62.24049,25.75129,72,2009
SOJVPKL12AB018E875,To Your Arms of Love,Jah Cure,"['conscious', 'contemporary reggae', 'dancehall', 'guitar', 'jamaica', 'rasta', 'reggae', 'roots', 'roots reggae', 'up beat']","Montego Bay, Jamaica",,,169,2007
SOJOGRW12AB0183B0C,Love the One You're With,Glen Washington,"['caribbean', 'contemporary reggae', 'dance', 'dancehall', 'dancehall reggae', 'dub', 'jamaica', 'lovers rock', 'male vocalist', 'raga', 'reggae', 'relax', 'rock steady', 'roots and culture', 'roots reggae', 'soca', 'united states', 'world music', 'world reggae']",,,,158,0
SOTKEPE12AB0188847,Rendez-Vous,Harry Diboula,"['kizomba', 'los angeles', 'swing', 'world reggae', 'zouk', 'zouklove']",,,,168,0
SODBXDN12AB018194E,Endless Flight,Gustavo Santaolalla,"['acoustic', 'ballet', 'composer', 'folk', 'guitar', 'instrumental', 'melancholia', 'movie', 'punk', 'rock', 'soundtrack', 'spanish']","Buenos Aires, Argentina",-34.60852,-58.37354,156,0
SOUSXAY12A8C1358FA,Poem To A Horse,Shakira,"['adult contemporary', 'beautiful', 'colombia', 'country', 'dance pop', 'disco', 'diva', 'female', 'folk', 'group', 'guitar', 'international', 'latin', 'latin pop', 'pop', 'rock', 'sexy', 'spanish pop', 'urban']","Barranquilla, Colombia",,,94,2001
SORUAFU12A8C141452,Les Femmes Des Autres,Jacques Dutronc,"['60s', 'acid jazz', 'acoustic', 'ambient', 'beat', 'big beat', 'chanson', 'chanson francaise', 'classic rock', 'composer', 'downtempo', 'easy listening', 'electronic', 'europop', 'folk', 'freakbeat', 'french', 'french pop', 'french rock', 'garage', 'garage rock', 'germany', 'ghetto tech', 'indie', 'indie rock', 'jazz', 'latin', 'lounge', 'male', 'male vocalist', 'oldies', 'pop', 'pop rock', 'psychedelic', 'rock', ""rock 'n roll"", 'singer-songwriter', 'soft rock', 'soul', 'tech house', 'trip hop', 'vocal', 'world beat']","Paris, France",48.85692,2.34121,122,1969
SOKFQSX12AB0188CEE,Touch You,Sandy Posey,"['60s', '70s', 'africa', 'afro-cuban jazz', 'alabama', 'all-female', 'american', 'ballad', 'blues', 'blues-rock', 'classic rock', 'classical', 'close harmony', 'country', 'country blues', 'country pop', 'country rock', 'countrypolitan', 'disco', 'doo-wop', 'female', 'female vocalist', 'folk rock', 'funk soul', 'germany', 'glam', 'jazz', 'mellow', 'moje standards', 'oldies', 'pop', 'pop rock', 'psychedelic rock', 'rock', 'soft rock', 'soul', 'spain', 'surf music', 'sweden', 'swing', 'united states', 'vocal']","Jasper, AL",,,149,1966
SONSDBD12A8C13CC4B,Dying to Know (Album Version),Pennywise,"['alternative', 'epic', 'fast', 'guitar', 'hardcore', 'indie', 'melodic', 'melodic hardcore', 'metal', 'modern rock', 'political', 'punk', 'punk revival', 'rock', 'skate punk']","Hermosa Beach, CA",33.86404,-118.39535,172,0
SORMUQC12A8C13C1D7,You Make Me Feel Good ,JK,"['90s', 'african', 'alternative metal', 'crossover jazz', 'dance', 'deep house', 'dirty south rap', 'disco house', 'downtempo', 'electronic', 'euro', 'euro disco', 'euro-house', 'eurobeat', 'eurodance', 'europop', 'female', 'female vocalist', 'hard house', 'hardcore rap', 'hip hop', 'house', 'italian', 'italian dance', 'j pop', 'japanese music', 'jazz', 'lyrical', 'metal', 'pop', 'punk', 'rap', 'retro', 'techno', 'texas', 'trance', 'ukraine', 'world']",Texas,31.1689,-100.07715,126,2003
SOZAVXS12A8C134305,"Carnival (from ""Black Orpheus"")",Tito Puente,"['beats', 'big band', 'bossa nova', 'composer', 'cuban jazz', 'drums', 'jazz', 'latin', 'latin jazz', 'mambo', 'new york', 'orchestra', 'percussion', 'piano', 'pop', 'salsa', 'saxophone', 'world fusion']","New York, NY",,,102,0
SOYEUES12AB0187F14,Underlying Lies,Scott Matthews,"['acoustic', 'acoustic rock', 'alternative', 'ambient', 'americana', 'beautiful', 'blues', 'british', 'cover', 'downtempo', 'electronic', 'emo', 'england', 'experimental', 'folk', 'folk rock', 'guitar', 'indie', 'indie folk', 'indie pop', 'indie rock', 'male vocalist', 'mellow', 'pop', 'relax', 'rock', 'singer', 'singer-songwriter', 'slow', 'soft rock', 'soul', 'soulful']",CANADA - Ontario,,,100,2009
SOGJGNM12AB0188BC3,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),Mawatari Matsuko,"['90s', 'anime', 'anime ost', 'japanese']",,,,87,0
SOCJYJY12AB018A3A3,Black Diamond,Taking Dawn,"['american', 'glam metal', 'hard rock', 'heavy metal', 'metal', 'nacional', 'pagode', 'pop', 'power metal', 'rock', 'thrash metal']",,,,145,2010
SOITXNB12A8C144ECD,It's Alright,Graham Central Station,"['70s', 'alternative rock', 'avant-garde', 'bass', 'beautiful', 'black rock', 'blues', 'california', 'classic rock', 'club', 'disco', 'exotica', 'experimental', 'family act', 'funk', 'funk rock', 'groove', 'guitar', 'hip hop', 'instrumental', 'lounge', 'melodic', 'motown', 'nocturnal', 'pop', 'quiet storm', 'r&b', 'rare groove', 'rock', 'slap bass', 'soul', 'soul and funk', 'soul funk', 'stax', 'united states', 'world music']",California,37.27188,-119.27023,120,1975
SOZQVTJ12A6701D96B,Wow,Snow Patrol,"['acoustic', 'alternative', 'alternative rock', 'beautiful', 'dreamy', 'guitar', 'indie', 'indie rock', 'melancholia', 'new wave', 'pop', 'rock', 'romantic', 'sad', 'soft', 'song writer', 'twee']","Dundee, Scotland",,,143,2003
SOBHBII12A6D4F9FFA,HUM,Mario Rosenstock,"['comedian', 'comedy', 'funny', 'irish', 'parody', 'stand-up comedy']",,,,126,0
SOMXQEF12AB0181AF0,Obama's Election (Best of 2009),Mario Rosenstock,"['comedian', 'comedy', 'funny', 'irish', 'parody', 'stand-up comedy']",,,,212,0
SOWYVEO12AB017FBDB,Al Munda Dios Amo (LP Version),Jaci Velasquez,"['acoustic', 'american', 'beautiful music', 'castellano', 'ccm', 'christian', 'christian music', 'christian pop', 'christian rock', 'christian woman', 'christmas music', 'church', 'contemporary christian', 'electronic', 'evangelica', 'female', 'female vocalist', 'gospel', 'holiday', 'house', 'indie pop', 'latin', 'latin music', 'latin pop', 'modern worship', 'pop', 'praise', 'praise & worship', 'r&b', 'religious music', 'rock', 'spanish', 'world music', 'worship music']",,,,89,0
SOTNLCJ12AB018FA13,Here With Me,Arika Kane,"['blue-eyed soul', 'connecticut', 'indie', 'pop', 'song writer', 'soul', 'soulful', 'urban', 'world']",Connecticut,41.51776,-72.75753,128,0
SOPSBBI12A8C1342C4,No One Hears You,Agnostic Front,"['classic', 'crossover', 'fast', 'hardcore', 'hardcore punk', 'heavy', 'heavy metal', 'metal', 'new york', 'political', 'punk', 'punk metal', 'rock', 'skinhead', 'thrash metal']","New York, NY",40.71455,-74.00712,200,2004
SOYTZKN12A6D4FB921,Air On A Six String,Oscar Castro-Neves,"['bossa nova', 'brasil instrumental', 'brazil', 'brazilian', 'brazilian jazz', 'brazilian pop music', 'emusic', 'fusion', 'guitar', 'jazz', 'jazz brasil novo', 'latin', 'samba']",,,,80,0
SOMGSLD12AB017EDD1,Career Suicide (CD),The Cliks,"['00s', 'alternative', 'alternative pop rock', 'alternative rock', 'beautiful', 'blues', 'canada', 'canadian', 'cover', 'female', 'female fronted', 'female vocalist', 'female vocals', 'garage', 'garage rock revival', 'guitar', 'indie', 'indie pop', 'indie rock', 'male', 'male vocalist', 'pop', 'pop rock', 'post rock', 'progressive rock', 'punk', 'queercore', 'riot grrrl', 'rock', 'sexy', 'soundtrack', 'texas', 'toronto', 'yeah']","Toronto, Canada",43.64856,-79.38533,143,2009
SONIUEQ12AB0184D1A,Every Other Way,BT feat. JES,"['alternative', 'ambient', 'beautiful', 'club', 'deep', 'dream', 'dream house', 'electronic', 'electronica', 'epic', 'experimental', 'melodic', 'mix', 'new age', 'progressive', 'progressive house', 'rap', 'remix', 'rock', 'soundtrack', 'techno', 'vocal']",Earth,34.23294,-102.4102,168,2010
SODXQTB12A8C13F0F7,Lullaby,Dixie Chicks,"['acoustic', 'bluegrass', 'classic', 'classic rock', 'contemporary country', 'country', 'country music', 'country pop', 'cover', 'female', 'folk', 'guitar', 'pop', 'rock', 'traditional country', 'trio', 'vocal', 'vocalist']","Austin, TX",,,110,2006
SOYGWDD12A8AE47F23,Stranded In The Jungle,The New York Dolls,"['70s', '80s', 'album rock', 'alternative', 'alternative rock', 'american', 'blues', 'blues-rock', 'classic', 'classic rock', 'emo', 'french', 'garage', 'garage rock', 'germany', 'glam', 'glam metal', 'glam rock', 'hard rock', 'hardcore', 'heavy metal', 'indie', 'indie rock', 'lo-fi', 'male vocalist', 'metal', 'new wave', 'new york', 'new york punk', 'pop punk', 'power pop', 'progressive rock', 'protopunk', 'punk', 'rock', ""rock 'n roll"", 'rockabilly', 'sexy', 'stoner rock', 'thrash metal', 'united states']","New York, NY",,,89,1974
SORZBEO12A8C142A98,Somebody's Someone,Lonestar,"['contemporary country', 'country', 'country pop', 'crossover', 'duo', 'group', 'guitar', 'pop', 'rock', 'slow', 'up beat', 'vocalist']",,,,141,2004
SOXQOHL12AB017D69E,Dancing With Ghosts,Epitaph,"['70s', 'alternative rock', 'art rock', 'black metal', 'classic rock', 'death metal', 'death/thrash metal', 'doom metal', 'funk', 'german', 'german progressive rock', 'hard progressive', 'hard rock', 'heavy metal', 'kraut rock', 'mellotron', 'old school death metal', 'old school thrash metal', 'progressive', 'progressive rock', 'proto-metal', 'psychedelic', 'psychedelic rock', 'punk', 'rock', 'swedish', 'swedish death metal', 'taiwan', 'thrash metal']","台北, Taiwan",,,113,0
SOPCFDS12AB017E0E5,Books & Books,The Almost,"['acoustic', 'alternative', 'beautiful', 'emo', 'emotional', 'guitar', 'hardcore', 'indie', 'loud', 'melodic', 'metalcore', 'piano', 'post-hardcore', 'punk', 'rock']","Salt Lake City, UT",,,85,2009
SOEPYBI12A8C13AF79,Alone in Love,Craig Wedren,"['alternative', 'alternative pop', 'alternative rock', 'comedy', 'funk rock', 'indie', 'indie rock', 'male vocalist', 'rock', 'singer-songwriter']",,,,71,2005
SOUAUZJ12A8C137CDA,Stood Up,Floyd Cramer,"['60s', 'ambient', 'americana', 'ballad', 'blues', 'chanson', 'christmas music', 'classic', 'classic country', 'classic rock', 'contemporary jazz', 'country', 'country pop', 'country rock', 'disco', 'easy listening', 'electronic', 'europop', 'folk', 'germany', 'guitar virtuoso', 'honky tonk', 'instrumental', 'instrumental pop', 'jazz', 'latin', 'los angeles', 'lounge', 'nashville sound', 'oldies', 'piano', 'pop', 'pop rock', 'rock', ""rock 'n roll"", 'rockabilly', 'romantic', 'samba', 'skiffle', 'soft rock', 'soul', 'soul jazz', 'soundtrack', 'swing', 'synthpop', 'united states', 'vocal', 'world']","Samti, LA",37.59791,69.86799,105,1979
SOKJITL12AB017E7FF,Who Did You Think I Was,John Mayer,"['acoustic', 'ballad', 'beautiful', 'blues', 'classic', 'comedy', 'cover', 'deep', 'female', 'funky', 'guitar', 'hip hop', 'instrumental', 'lyrical', 'lyrics', 'piano', 'pop', 'rap', 'rock', 'romantic', 'singer', 'smooth', 'soft', 'song writer', 'soul', 'soundtrack', 'trumpet']","Calcutta, India",,,193,0
SOLTAOU12A8C1375CB,Fairground (+ Sample),Simply Red,"['adult contemporary', 'ballad', 'bass', 'blues', 'brass', 'california', 'classic', 'country', 'cover', 'drums', 'funk', 'group', 'guitar', 'guitarist', 'hit', 'international', 'jazz', 'keyboard', 'old', 'original', 'political', 'pop', 'pop rock', 'punk', 'rock', 'romantic', 'roots', 'singer', 'single', 'smooth', 'song writer', 'soul', 'trumpet', 'vocal', 'voice', 'world']",İngiltere,,,123,1995
SOPXOYP12AB01883DE,Die berüehmte drü Wörtli,Oesch's die Dritten,"['folk', 'group', 'switzerland', 'yodel']",,,,85,0
SOKQWLL12AB01861F7,Ji Yi De Hua Yuan,Leon Lai,"['bad taste', 'ballad', 'cantonese', 'chinese', 'chinese music', 'chinese pop', 'cpop', 'dance', 'hong kong', 'male', 'male vocalist', 'mellow', 'pop', 'soul', 'trance']",,,,128,0
SOYBRXG12A58A776D6,The American Ruse (LP Version),The MC5,"['60s', '70s', 'alternative', 'alternative punk rock', 'alternative rock', 'american', 'blues', 'blues-rock', 'canada', 'classic rock', 'detroit', 'detroit rock', 'european', 'experimental', 'garage', 'garage punk', 'garage rock', 'germany', 'glam rock', 'grunge', 'hard rock', 'hardcore', 'heavy metal', 'indie', 'italy', 'japan', 'metal', 'michigan', 'noise', 'political', 'progressive rock', 'protopunk', 'psychedelic', 'psychedelic rock', 'punk', 'rock', ""rock 'n roll"", 'rockabilly', 'soul', 'spain', 'stoner rock', 'united states']","Lincoln Park, MI",42.25147,-83.18186,173,1970
SODEWQE12A8C143E6A,Goin' Steady,Tommy Sands,"['60s', 'acoustic', 'ballad', 'big band', 'celtic', 'chicago', 'children music', 'christmas music', 'contemporary celtic', 'dixieland', 'folk rock', 'holiday', 'irish', 'irish folk', 'jazz', 'male', 'male vocalist', 'oldies', 'pop', 'pop rock', 'rock', ""rock 'n roll"", 'rockabilly', 'soundtrack', 'united states', 'vocal', 'world reggae']",UK - Northern Ireland,41.88415,-87.63241,126,0
SOFSFXP12A8C13F077,Such Grand Ideas,Nybbl,"['abstract', 'alternative rock', 'ambient', 'breakbeat', 'canada', 'downtempo', 'electro', 'electronic', 'electronica', 'experimental', 'folk hop', 'intelligent dance music', 'minimal', 'net label', 'net labels music', 'netaudio', 'post rock', 'rock', 'synthpop', 'tech house', 'techno', 'weblabel']",,,,130,0
SOGAMBY12A8C140D10,Didgeralia,David Hudson,"['acoustic', 'alternative', 'ambient', 'americana', 'blues', 'breakbeat', 'buddamat', 'chill-out', 'country', 'didgeridoo music', 'downtempo', 'dream', 'electronic', 'electronica', 'ethnic', 'ethnic fusion', 'ethno', 'experimental', 'flamenco', 'folk', 'fusion', 'guitar', 'instrumental', 'jazz', 'latin', 'mariachi', 'meditation', 'mondiovision', 'nature', 'percussionist', 'piano', 'pop rock', 'psychedelic', 'relax', 'rock', 'trance', 'tribal', 'underground', 'united states', 'vocal', 'world', 'world music']",,,,147,0
SOUUKDE12AB018956E,Ride Ranger Ride,Roy Rogers,"['americana', 'blues', 'blues-rock', 'california', 'classic country', 'contemporary blues', 'country', 'country and western', 'country gospel', 'country roots', 'cowboy', 'dance', 'deep house', 'disco', 'electronic', 'euro-house', 'french', 'guitar', 'harmonica', 'house', 'male solo artist', 'oldies', 'rock', 'slide guitar blues', 'texas', 'traditional country', 'trance', 'western', 'western swing', 'yodel']","Redding, CA",40.58751,-122.39293,115,0
SOVBYCN12A8C13AABC,Fertile Crescent (bonus track),Bad Religion,"['acoustic', 'alternative', 'alternative rock', 'angry', 'cover', 'guitar', 'hard rock', 'hardcore', 'hardcore punk', 'heavy metal', 'indie', 'los angeles', 'metal', 'political', 'pop', 'punk', 'rock']","Los Angeles, Ca",34.05349,-118.24532,140,1992
SOJTLMJ12A58A80212,In Our Hands_ Once Again,Dead Hearts,"['american', 'germany', 'hardcore', 'hardcore punk', 'heavy metal', 'melodic', 'melodic hardcore', 'metal', 'metalcore', 'mosh', 'new york', 'old school', 'old school hardcore', 'philadelphia', 'post-hardcore', 'punk', 'punk metal', 'ska', 'straight edge', 'united states']","Buffalo, NY",,,137,0
SOGQFXS12AB01865FB,Nervous Breakdown,Nerf Herder,"['00s', '80s', '90s', 'acid jazz', 'alternative', 'alternative pop rock', 'alternative rock', 'american', 'breakbeat', 'california', 'chanson', 'comedy', 'comedy rock', 'dance', 'electronic', 'electronica', 'emo', 'folk rock', 'funny', 'garage rock', 'grunge', 'hard rock', 'hardcore', 'hardcore punk', 'heavy metal', 'hip hop', 'illbient', 'indie', 'indie rock', 'instrumental rock', 'male vocalist', 'metal', 'modern rock', 'new wave', 'pop', 'pop punk', 'pop rock', 'post-grunge', 'power pop', 'punk', 'punk pop', 'punk revival', 'rap', 'rock', 'ska', 'soundtrack']","Santa Barbara, CA",34.41925,-119.69887,190,2002
SOEOKDW12A8AE45B27,No,Hot Chip,"['alternative', 'beats', 'club', 'dance rock', 'disco', 'electro', 'electronic', 'electronica', 'england', 'funk', 'funky', 'indie', 'indie rock', 'indietronica', 'london', 'melancholia', 'minimal', 'party music', 'pop', 'psychedelic', 'rap', 'rave', 'rock', 'synth', 'synthpop', 'techno', 'vocal']",London,51.50632,-0.12714,146,2007
SOKRRQW12A8C13F94B,A volta da mulher morena,Vinícius de Moraes,"['60s', '70s', 'alternative', 'ambient', 'bossa nova', 'brazil', 'brazilian', 'brazilian jazz', 'brazilian music', 'brazilian pop music', 'chill-out', 'classic', 'classical', 'composer', 'downtempo', 'easy listening', 'fado', 'jazz', 'latin', 'latin jazz', 'lounge', 'lusofonia', 'male vocalist', 'metal', 'moje standards', 'oi', 'oldies', 'piano', 'poet', 'poetry', 'pop', 'samba', 'sexy', 'singer-songwriter', 'song writer', 'vocal', 'world', 'world music']",,,,104,0
SOMUCDN12A6D4F8555,Persuasion,Santana,"['60s', 'album rock', 'blues-rock', 'classic', 'fusion', 'guitar', 'guitarist', 'hip hop', 'instrumental', 'jam', 'jazz', 'pop', 'psychedelic', 'rap', 'rock', 'san francisco', 'soul', 'vocal']","San Francisco, California",37.77916,-122.42005,109,0
